day,proc,protocol,window,N,n_exp,n_soe
20140404,P,randomise_1s,10min,97,0.777180588364535,
20140404,P,randomise_1s,10min,45,0.7532723234785565,
20140404,P,randomise_1s,10min,145,0.6621031911416351,
20140404,P,randomise_1s,10min,163,0.7796258867104183,
20140404,P,randomise_1s,10min,150,0.6992409714803612,
20140404,P,randomise_1s,10min,66,0.7004690664452109,
20140404,P,randomise_1s,10min,46,0.6332351986389605,
20140404,P,randomise_1s,10min,107,0.8004464330491925,
20140404,P,randomise_1s,10min,148,0.7383689516918265,
20140404,P,randomise_1s,10min,119,0.7688054539188701,
20140404,P,randomise_1s,10min,130,0.7151685922384607,
20140404,P,randomise_1s,10min,51,0.6180205012706667,
20140404,P,randomise_1s,10min,111,0.7323711979096684,
20140404,P,randomise_1s,10min,155,0.7638290168039014,
20140404,P,randomise_1s,10min,151,0.6643184105279164,
20140404,P,randomise_1s,10min,233,0.7268142369960667,
20140404,P,randomise_1s,10min,119,0.8198481450671317,
20140404,P,randomise_1s,10min,46,0.666867159622246,
20140404,P,randomise_1s,10min,26,0.7911729385293799,
20140404,P,randomise_1s,10min,42,0.5906354743577825,
20140404,P,randomise_1s,10min,112,0.688154169575367,
20140404,P,randomise_1s,10min,62,0.6780878737792021,
20140404,P,randomise_1s,10min,80,0.7040202833736081,
20140404,P,randomise_1s,10min,48,0.5897452123694585,
20140404,P,randomise_1s,10min,32,0.7864081895382996,
20140404,P,randomise_1s,10min,100,0.6698664112480599,
20140404,P,randomise_1s,10min,86,0.6150976195211977,
20140404,P,randomise_1s,10min,80,0.7751987565474304,
20140404,P,randomise_1s,10min,101,0.7039737080167925,
20140404,P,randomise_1s,10min,98,0.6968919656222989,
20140404,P,randomise_1s,10min,50,0.7689596913626568,
20140404,P,randomise_1s,10min,119,0.7132027928414707,
20140404,P,randomise_1s,10min,44,0.59244947913607,
20140404,P,randomise_1s,10min,99,0.6717407568119971,
20140404,P,randomise_1s,10min,332,0.8100479668346859,
20140404,P,randomise_1s,10min,3147,0.8668909598797688,
20140404,P,randomise_1s,10min,611,0.6528610129850559,
20140404,P,randomise_1s,10min,515,0.7654292469395906,
20140404,P,randomise_1s,10min,395,0.7976633116258038,
20140404,P,randomise_1s,10min,208,0.8335495910290587,
20140404,P,randomise_1s,10min,217,0.703712378596505,
20140404,P,randomise_1s,10min,344,0.7970942566969242,
20140404,P,randomise_1s,10min,348,0.7683211941961183,
20140404,P,randomise_1s,10min,465,0.7681724248570051,
20140404,P,randomise_1s,10min,265,0.7268070200045347,
20140404,P,randomise_1s,10min,885,0.8362263358193269,
20140404,P,randomise_1s,10min,469,0.7457099045213558,
20140404,P,randomise_1s,10min,333,0.7356813752398859,
20140404,P,randomise_1s,10min,882,0.8591654919697932,
20140404,P,randomise_1s,10min,294,0.7794292643962384,
20140404,P,randomise_1s,10min,127,0.6138117151294172,
20140404,P,randomise_1s,10min,201,0.7025527555846768,
20140404,P,randomise_1s,10min,237,0.8193867666209104,
20140404,P,randomise_1s,10min,203,0.7950165519918331,
20140404,P,randomise_1s,10min,148,0.7949823923346425,
20140404,P,randomise_1s,10min,92,0.7788452236865789,
20140404,P,randomise_1s,10min,56,0.6788818061845571,
20140404,P,randomise_1s,10min,71,0.6466215847405729,
20140404,P,randomise_1s,10min,58,0.6553726233049066,
20140404,P,randomise_1s,10min,96,0.7957468877526367,
20140404,P,randomise_1s,10min,41,0.6176107183294324,
20140404,P,randomise_1s,10min,60,0.6510192135984395,
20140404,P,randomise_1s,10min,27,0.4373871027376521,
20140404,P,randomise_1s,10min,44,0.8537772830509003,
20140404,P,randomise_1s,10min,83,0.7335528732445883,
20140404,P,randomise_1s,10min,81,0.710222818644094,
20140404,P,randomise_1s,10min,23,0.7283165104691625,
20140404,P,randomise_1s,10min,21,0.6563388580094393,
20140404,P,randomise_1s,10min,34,0.6305592798439174,
20140404,P,randomise_1s,10min,90,0.5663553747632176,
20140404,P,randomise_1s,10min,41,0.5730869368881294,
20140404,P,randomise_1s,10min,40,0.641302509285135,
20140404,P,randomise_1s,10min,42,0.7584640857372635,
20140404,P,randomise_1s,10min,20,0.5184978507222341,
20140404,Tr,raw,day,39716,0.6536503876760275,0.9514333124254986
20140404,Tr,merge_0.001s,day,32158,0.7431870091277399,0.9439688371294847
20140404,Tr,merge_0.01s,day,28327,0.7795499327385195,0.9382935890371776
20140404,Tr,merge_0.1s,day,21597,0.8401154498684906,0.9378866297137376
20140404,Tr,randomise_1s,10min,367,0.5645377847609512,
20140404,Tr,randomise_1s,10min,155,0.5003471291387613,
20140404,Tr,randomise_1s,10min,124,0.5061561771465863,
20140404,Tr,randomise_1s,10min,231,0.5027652349698816,
20140404,Tr,randomise_1s,10min,243,0.5760143153187226,
20140404,Tr,randomise_1s,10min,164,0.21204337245612123,
20140404,Tr,randomise_1s,10min,393,0.578550095210752,
20140404,Tr,randomise_1s,10min,634,0.6579956671666768,
20140404,Tr,randomise_1s,10min,276,0.5676239156031102,
20140404,Tr,randomise_1s,10min,332,0.673275407617264,
20140404,Tr,randomise_1s,10min,175,0.5924495005668056,
20140404,Tr,randomise_1s,10min,319,0.6623990134146396,
20140404,Tr,randomise_1s,10min,651,0.7200400289765951,
20140404,Tr,randomise_1s,10min,228,0.59067951924813,
20140404,Tr,randomise_1s,10min,258,0.5902466703470242,
20140404,Tr,randomise_1s,10min,448,0.6036865515731653,
20140404,Tr,randomise_1s,10min,585,0.7692477804640812,
20140404,Tr,randomise_1s,10min,603,0.6961179443315811,
20140404,Tr,randomise_1s,10min,321,0.5922469351472371,
20140404,Tr,randomise_1s,10min,830,0.7849874778780276,
20140404,Tr,randomise_1s,10min,289,0.639134974388078,
20140404,Tr,randomise_1s,10min,163,0.47690371326913744,
20140404,Tr,randomise_1s,10min,130,0.45351400345167164,
20140404,Tr,randomise_1s,10min,97,0.34658594915994323,
20140404,Tr,randomise_1s,10min,170,0.441339386735877,
20140404,Tr,randomise_1s,10min,136,0.6253866881540271,
20140404,Tr,randomise_1s,10min,148,0.5726312182673421,
20140404,Tr,randomise_1s,10min,157,0.5474575811849186,
20140404,Tr,randomise_1s,10min,128,0.485057513466584,
20140404,Tr,randomise_1s,10min,331,0.6180744942122288,
20140404,Tr,randomise_1s,10min,159,0.48166756429124963,
20140404,Tr,randomise_1s,10min,307,0.6720624709971198,
20140404,Tr,randomise_1s,10min,209,0.6267441301990955,
20140404,Tr,randomise_1s,10min,169,0.5466932396315011,
20140404,Tr,randomise_1s,10min,157,0.5259767563648169,
20140404,Tr,randomise_1s,10min,261,0.7097773691440125,
20140404,Tr,randomise_1s,10min,274,0.6029827254739559,
20140404,Tr,randomise_1s,10min,366,0.6415954751536018,
20140404,Tr,randomise_1s,10min,689,0.6126554507743007,
20140404,Tr,randomise_1s,10min,3501,0.8140451492655915,
20140404,Tr,randomise_1s,10min,1631,0.6650316378925127,
20140404,Tr,randomise_1s,10min,2447,0.7663774866555793,
20140404,Tr,randomise_1s,10min,1569,0.7342709547557789,
20140404,Tr,randomise_1s,10min,758,0.7058638235131418,
20140404,Tr,randomise_1s,10min,670,0.6718513071158491,
20140404,Tr,randomise_1s,10min,1385,0.6993771163717758,
20140404,Tr,randomise_1s,10min,1366,0.7466554511817793,
20140404,Tr,randomise_1s,10min,957,0.6848821992116482,
20140404,Tr,randomise_1s,10min,710,0.6704329921268645,
20140404,Tr,randomise_1s,10min,2439,0.8956835155737918,
20140404,Tr,randomise_1s,10min,1367,0.6905802518433208,
20140404,Tr,randomise_1s,10min,1278,0.6972504836057936,
20140404,Tr,randomise_1s,10min,2079,0.8521694277260858,
20140404,Tr,randomise_1s,10min,715,0.6428114171548793,
20140404,Tr,randomise_1s,10min,467,0.5282815541820899,
20140404,Tr,randomise_1s,10min,956,0.7495512460196175,
20140404,Tr,randomise_1s,10min,679,0.6942263883018753,
20140404,Tr,randomise_1s,10min,397,0.6423878594920736,
20140404,Tr,randomise_1s,10min,376,0.6662842385532632,
20140404,Tr,randomise_1s,10min,192,0.557697145033807,
20140404,Tr,randomise_1s,10min,231,0.5865987112152224,
20140404,Tr,randomise_1s,10min,219,0.6642907865052639,
20140404,Tr,randomise_1s,10min,146,0.33515127465433353,
20140404,Tr,randomise_1s,10min,139,0.44870586926706085,
20140404,Tr,randomise_1s,10min,177,0.5523193693349956,
20140404,Tr,randomise_1s,10min,265,0.5824220393138548,
20140404,Tr,randomise_1s,10min,57,0.500369924976337,
20140404,Tr,randomise_1s,10min,76,0.6076082728070497,
20140404,Tr,randomise_1s,10min,48,0.2675891218459305,
20140404,Tr,randomise_1s,10min,66,0.5726128237387265,
20140404,Tr,randomise_1s,10min,40,0.46776281567354,
20140404,Tr,randomise_1s,10min,43,0.40947651923565503,
20140404,Tr,randomise_1s,10min,40,0.5022845383463297,
20140404,Tr,randomise_1s,10min,51,0.5261243921241768,
20140404,Tr,randomise_1s,10min,27,0.38876283506010006,
20140404,Tr,randomise_1s,10min,33,0.4149220911422872,
20140404,Tr,randomise_1s,10min,123,0.5725077387931486,
20140404,Tr,randomise_1s,10min,51,0.266270030069621,
20140404,Tr,randomise_1s,10min,51,0.4275678376887576,
20140404,Tr,randomise_1s,10min,39,0.27915811430077436,
20140404,Tr,randomise_1s,10min,24,0.4740544242876555,
20140404,Tr,randomise_1s,10min,29,0.45872286566514303,
20140404,Tr,randomise_1s,10min,40,0.40712461195008054,
20140407,P,raw,day,11641,0.5558656183390156,0.9310997957971978
20140407,P,merge_0.001s,day,6300,0.49651269453925645,0.8877334323226618
20140407,P,merge_0.01s,day,5095,0.5094236589572398,0.8689282614955158
20140407,P,merge_0.1s,day,3877,0.5418431535601228,0.8522567569298769
20140407,P,randomise_1s,10min,162,0.7138791274924222,
20140407,P,randomise_1s,10min,90,0.6881460225215232,
20140407,P,randomise_1s,10min,129,0.7459962567234955,
20140407,P,randomise_1s,10min,55,0.6453299253549123,
20140407,P,randomise_1s,10min,197,0.8071631901751419,
20140407,P,randomise_1s,10min,97,0.7168276033991685,
20140407,P,randomise_1s,10min,368,0.8811559501659787,
20140407,P,randomise_1s,10min,219,0.7335155742716087,
20140407,P,randomise_1s,10min,428,0.8058701523384538,
20140407,P,randomise_1s,10min,275,0.7785807961136285,
20140407,P,randomise_1s,10min,202,0.803675466769568,
20140407,P,randomise_1s,10min,133,0.8086907418484691,
20140407,P,randomise_1s,10min,150,0.8391864765947575,
20140407,P,randomise_1s,10min,215,0.7383026074490543,
20140407,P,randomise_1s,10min,160,0.8528427545493076,
20140407,P,randomise_1s,10min,109,0.6888130911558216,
20140407,P,randomise_1s,10min,120,0.7793190376960538,
20140407,P,randomise_1s,10min,110,0.7690849193168048,
20140407,P,randomise_1s,10min,355,0.897330178623811,
20140407,P,randomise_1s,10min,78,0.6945232732479172,
20140407,P,randomise_1s,10min,126,0.730858466969336,
20140407,P,randomise_1s,10min,82,0.8236428529822074,
20140407,P,randomise_1s,10min,173,0.7548310066380309,
20140407,P,randomise_1s,10min,80,0.7870395826024349,
20140407,P,randomise_1s,10min,98,0.8149934860804952,
20140407,P,randomise_1s,10min,248,0.8141154266613833,
20140407,P,randomise_1s,10min,121,0.684805990283308,
20140407,P,randomise_1s,10min,126,0.7669588349158577,
20140407,P,randomise_1s,10min,183,0.8200664564733458,
20140407,P,randomise_1s,10min,71,0.6842662997281991,
20140407,P,randomise_1s,10min,84,0.693802682020773,
20140407,P,randomise_1s,10min,159,0.711930595193589,
20140407,P,randomise_1s,10min,227,0.7996104611247488,
20140407,P,randomise_1s,10min,152,0.762947616535531,
20140407,P,randomise_1s,10min,102,0.6641224818384044,
20140407,P,randomise_1s,10min,123,0.7552927245305773,
20140407,P,randomise_1s,10min,192,0.7539894718404484,
20140407,P,randomise_1s,10min,71,0.7569150062840704,
20140407,P,randomise_1s,10min,158,0.7644885357174103,
20140407,P,randomise_1s,10min,101,0.6744504463459651,
20140407,P,randomise_1s,10min,176,0.7773981810313294,
20140407,P,randomise_1s,10min,126,0.7138769046119798,
20140407,P,randomise_1s,10min,223,0.8145318421347265,
20140407,P,randomise_1s,10min,151,0.7763343780895994,
20140407,P,randomise_1s,10min,178,0.8075979580326114,
20140407,P,randomise_1s,10min,367,0.827995611821904,
20140407,P,randomise_1s,10min,288,0.7605126625090428,
20140407,P,randomise_1s,10min,341,0.7261808280392787,
20140407,P,randomise_1s,10min,300,0.8296843616007025,
20140407,P,randomise_1s,10min,374,0.7985993538036137,
20140407,P,randomise_1s,10min,255,0.7656366782660273,
20140407,P,randomise_1s,10min,453,0.8516109313157779,
20140407,P,randomise_1s,10min,274,0.7874522183075531,
20140407,P,randomise_1s,10min,359,0.8435164990735823,
20140407,P,randomise_1s,10min,320,0.9236916602500262,
20140407,P,randomise_1s,10min,168,0.7430004253103675,
20140407,P,randomise_1s,10min,146,0.6372281396286501,
20140407,P,randomise_1s,10min,83,0.751678176020313,
20140407,P,randomise_1s,10min,99,0.700770189099335,
20140407,P,randomise_1s,10min,30,0.5611457307631226,
20140407,P,randomise_1s,10min,45,0.5855729403902791,
20140407,P,randomise_1s,10min,59,0.7418201451298279,
20140407,P,randomise_1s,10min,34,0.6371983422875026,
20140407,P,randomise_1s,10min,34,0.7871198312431223,
20140407,P,randomise_1s,10min,31,0.514731319959079,
20140407,P,randomise_1s,10min,41,0.7405683249805296,
20140407,P,randomise_1s,10min,42,0.6314299191667502,
20140407,P,randomise_1s,10min,20,0.5881327502518354,
20140407,P,randomise_1s,10min,38,0.5805876296540156,
20140407,P,randomise_1s,10min,42,0.7785364617735575,
20140407,P,randomise_1s,10min,29,0.7509639715361232,
20140407,P,randomise_1s,10min,38,0.6615549236189986,
20140407,Tr,raw,day,29994,0.44696155440270935,0.9426989629508551
20140407,Tr,merge_0.001s,day,24297,0.6126911884215563,0.9292560282469837
20140407,Tr,merge_0.01s,day,21163,0.6355050503410087,0.9194377085131599
20140407,Tr,merge_0.1s,day,16326,0.7158956703908087,0.9136777952157142
20140407,Tr,randomise_1s,10min,574,0.7121339770985813,
20140407,Tr,randomise_1s,10min,305,0.539776691796631,
20140407,Tr,randomise_1s,10min,407,0.636698501739928,
20140407,Tr,randomise_1s,10min,184,0.3842902129980911,
20140407,Tr,randomise_1s,10min,328,0.5783979628920968,
20140407,Tr,randomise_1s,10min,437,0.6818634922260688,
20140407,Tr,randomise_1s,10min,757,0.7370306120612504,
20140407,Tr,randomise_1s,10min,497,0.6611537465589263,
20140407,Tr,randomise_1s,10min,1241,0.7388245285793593,
20140407,Tr,randomise_1s,10min,807,0.7108746630200977,
20140407,Tr,randomise_1s,10min,479,0.6558038323220897,
20140407,Tr,randomise_1s,10min,543,0.7270430872038197,
20140407,Tr,randomise_1s,10min,743,0.7582342423826126,
20140407,Tr,randomise_1s,10min,888,0.795706998315777,
20140407,Tr,randomise_1s,10min,313,0.5550129223781404,
20140407,Tr,randomise_1s,10min,277,0.4597568779757803,
20140407,Tr,randomise_1s,10min,353,0.5709080284524893,
20140407,Tr,randomise_1s,10min,408,0.6860476663019571,
20140407,Tr,randomise_1s,10min,834,0.7557551947285926,
20140407,Tr,randomise_1s,10min,519,0.7058835019077476,
20140407,Tr,randomise_1s,10min,467,0.6109388841066432,
20140407,Tr,randomise_1s,10min,362,0.7282778333839025,
20140407,Tr,randomise_1s,10min,399,0.7009001976738489,
20140407,Tr,randomise_1s,10min,250,0.6376202423386527,
20140407,Tr,randomise_1s,10min,339,0.7033437498629401,
20140407,Tr,randomise_1s,10min,806,0.8471520033522548,
20140407,Tr,randomise_1s,10min,270,0.6119745772066449,
20140407,Tr,randomise_1s,10min,284,0.6403057422151903,
20140407,Tr,randomise_1s,10min,375,0.6876119667764288,
20140407,Tr,randomise_1s,10min,173,0.6258549983506683,
20140407,Tr,randomise_1s,10min,171,0.5442137886823825,
20140407,Tr,randomise_1s,10min,295,0.5935037210618936,
20140407,Tr,randomise_1s,10min,473,0.6836574117161269,
20140407,Tr,randomise_1s,10min,322,0.6727419713413941,
20140407,Tr,randomise_1s,10min,200,0.6289496820704344,
20140407,Tr,randomise_1s,10min,208,0.6891043497823542,
20140407,Tr,randomise_1s,10min,335,0.7182330920256175,
20140407,Tr,randomise_1s,10min,229,0.5415709834758337,
20140407,Tr,randomise_1s,10min,374,0.5909680389370722,
20140407,Tr,randomise_1s,10min,182,0.4633954512010748,
20140407,Tr,randomise_1s,10min,289,0.6690022375949731,
20140407,Tr,randomise_1s,10min,309,0.5365612832345175,
20140407,Tr,randomise_1s,10min,593,0.6824561106710354,
20140407,Tr,randomise_1s,10min,319,0.651528638916574,
20140407,Tr,randomise_1s,10min,343,0.5986706633561512,
20140407,Tr,randomise_1s,10min,677,0.6534637062341404,
20140407,Tr,randomise_1s,10min,790,0.6235692688448768,
20140407,Tr,randomise_1s,10min,1413,0.7888894793401083,
20140407,Tr,randomise_1s,10min,588,0.6970225547658726,
20140407,Tr,randomise_1s,10min,713,0.7456069138561132,
20140407,Tr,randomise_1s,10min,386,0.637356076726668,
20140407,Tr,randomise_1s,10min,937,0.8227006350675418,
20140407,Tr,randomise_1s,10min,338,0.6147344156233299,
20140407,Tr,randomise_1s,10min,608,0.7919971002520491,
20140407,Tr,randomise_1s,10min,606,0.7823557646628224,
20140407,Tr,randomise_1s,10min,630,0.7176726398105788,
20140407,Tr,randomise_1s,10min,542,0.6371788021106292,
20140407,Tr,randomise_1s,10min,418,0.6685764227440384,
20140407,Tr,randomise_1s,10min,220,0.6454475841437975,
20140407,Tr,randomise_1s,10min,187,0.5972090527493055,
20140407,Tr,randomise_1s,10min,165,0.5931492303656416,
20140407,Tr,randomise_1s,10min,151,0.6400412905590652,
20140407,Tr,randomise_1s,10min,139,0.6342736224068264,
20140407,Tr,randomise_1s,10min,146,0.6188002231205333,
20140407,Tr,randomise_1s,10min,84,0.49678908606673405,
20140407,Tr,randomise_1s,10min,75,0.453654850631752,
20140407,Tr,randomise_1s,10min,58,0.5381130772569354,
20140407,Tr,randomise_1s,10min,47,0.24669323373887106,
20140407,Tr,randomise_1s,10min,32,0.34809366157142807,
20140407,Tr,randomise_1s,10min,32,0.37384640827478594,
20140407,Tr,randomise_1s,10min,33,0.2973086811710626,
20140407,Tr,randomise_1s,10min,87,0.5519855933245986,
20140407,Tr,randomise_1s,10min,65,0.7565113421841744,
20140407,Tr,randomise_1s,10min,44,0.38472918766992215,
20140407,Tr,randomise_1s,10min,32,0.6927049768534985,
20140407,Tr,randomise_1s,10min,25,0.586322918595535,
20140407,Tr,randomise_1s,10min,30,0.7314349036246114,
20140407,Tr,randomise_1s,10min,41,0.6037004813476147,
20140407,Tr,randomise_1s,10min,38,0.6648169653016058,
20140407,Tr,randomise_1s,10min,40,0.4245744809675998,
20140407,Tr,randomise_1s,10min,72,0.27719413301033385,
20140407,Tr,randomise_1s,10min,61,0.5412040249129493,
20140407,Tr,randomise_1s,10min,94,0.6305264487106739,
20140408,P,raw,day,9592,0.5442443779883281,0.9181946819846942
20140408,P,merge_0.001s,day,5282,0.4099210579544634,0.8618998303481227
20140408,P,merge_0.01s,day,4305,0.3976419552337249,0.8404439248175408
20140408,P,merge_0.1s,day,3460,0.5241392714275629,0.8266606770660191
20140408,P,randomise_1s,10min,157,0.8822318252037623,
20140408,P,randomise_1s,10min,30,0.6107296530152072,
20140408,P,randomise_1s,10min,86,0.7127894036583373,
20140408,P,randomise_1s,10min,97,0.6550384378396403,
20140408,P,randomise_1s,10min,154,0.7670744618143748,
20140408,P,randomise_1s,10min,151,0.6770019522030495,
20140408,P,randomise_1s,10min,111,0.664954800879724,
20140408,P,randomise_1s,10min,176,0.808328140732687,
20140408,P,randomise_1s,10min,124,0.6894914101829119,
20140408,P,randomise_1s,10min,137,0.7850227506189194,
20140408,P,randomise_1s,10min,83,0.7295807262241706,
20140408,P,randomise_1s,10min,68,0.5831253290539933,
20140408,P,randomise_1s,10min,235,0.7482267215517343,
20140408,P,randomise_1s,10min,171,0.6497668518940456,
20140408,P,randomise_1s,10min,134,0.619734934541327,
20140408,P,randomise_1s,10min,408,0.7457310354642163,
20140408,P,randomise_1s,10min,73,0.7104035703639823,
20140408,P,randomise_1s,10min,90,0.7317512444053725,
20140408,P,randomise_1s,10min,182,0.7560343400798657,
20140408,P,randomise_1s,10min,116,0.7101432930939172,
20140408,P,randomise_1s,10min,115,0.713584419419184,
20140408,P,randomise_1s,10min,244,0.7011354245210011,
20140408,P,randomise_1s,10min,70,0.7131644024980384,
20140408,P,randomise_1s,10min,148,0.7870827506347924,
20140408,P,randomise_1s,10min,115,0.6934676409129484,
20140408,P,randomise_1s,10min,67,0.7214506475545085,
20140408,P,randomise_1s,10min,123,0.863936462591118,
20140408,P,randomise_1s,10min,111,0.7945242404585328,
20140408,P,randomise_1s,10min,55,0.6941121508991549,
20140408,P,randomise_1s,10min,150,0.7771450248104791,
20140408,P,randomise_1s,10min,73,0.6511029517767462,
20140408,P,randomise_1s,10min,226,0.7921625456099586,
20140408,P,randomise_1s,10min,213,0.8250956334435177,
20140408,P,randomise_1s,10min,151,0.7652835305093819,
20140408,P,randomise_1s,10min,70,0.7679221074504481,
20140408,P,randomise_1s,10min,123,0.6991928348322645,
20140408,P,randomise_1s,10min,176,0.7630545239695189,
20140408,P,randomise_1s,10min,207,0.8445326807760435,
20140408,P,randomise_1s,10min,198,0.8025605542656451,
20140408,P,randomise_1s,10min,110,0.783869055134082,
20140408,P,randomise_1s,10min,63,0.6087724249842806,
20140408,P,randomise_1s,10min,164,0.7346336503475459,
20140408,P,randomise_1s,10min,88,0.570840983117972,
20140408,P,randomise_1s,10min,141,0.6821535305845142,
20140408,P,randomise_1s,10min,109,0.7142247049818811,
20140408,P,randomise_1s,10min,235,0.7557851116415104,
20140408,P,randomise_1s,10min,179,0.7573128210210562,
20140408,P,randomise_1s,10min,328,0.7461703446804646,
20140408,P,randomise_1s,10min,362,0.7752787162332974,
20140408,P,randomise_1s,10min,279,0.7428012972782033,
20140408,P,randomise_1s,10min,150,0.5968249404860886,
20140408,P,randomise_1s,10min,217,0.7149067680528027,
20140408,P,randomise_1s,10min,203,0.677066874601724,
20140408,P,randomise_1s,10min,146,0.707727723641836,
20140408,P,randomise_1s,10min,85,0.7628557963651009,
20140408,P,randomise_1s,10min,59,0.6578467112914783,
20140408,P,randomise_1s,10min,110,0.7485935302845897,
20140408,P,randomise_1s,10min,106,0.6128969072118641,
20140408,P,randomise_1s,10min,79,0.5968884712440088,
20140408,P,randomise_1s,10min,80,0.6631779377021039,
20140408,P,randomise_1s,10min,114,0.7687380270899546,
20140408,P,randomise_1s,10min,27,0.617943141531072,
20140408,P,randomise_1s,10min,23,0.4052599246547444,
20140408,P,randomise_1s,10min,52,0.6397386607547434,
20140408,P,randomise_1s,10min,27,0.6580318728493153,
20140408,P,randomise_1s,10min,21,0.5483070559417778,
20140408,P,randomise_1s,10min,36,0.48879800455919575,
20140408,P,randomise_1s,10min,23,0.590082674224367,
20140408,P,randomise_1s,10min,100,0.8714898619893524,
20140408,P,randomise_1s,10min,44,0.5763127509719594,
20140408,P,randomise_1s,10min,158,0.8753103209838975,
20140408,P,randomise_1s,10min,23,0.7229577885289806,
20140408,P,randomise_1s,10min,66,0.6721600919704575,
20140408,P,randomise_1s,10min,31,0.6635258922143105,
20140408,P,randomise_1s,10min,25,0.47959429204246407,
20140408,Tr,raw,day,31001,0.2913087282332051,0.9566611707764988
20140408,Tr,merge_0.001s,day,24651,0.6506348080413261,0.9444647392094129
20140408,Tr,merge_0.01s,day,21733,0.6861298321609338,0.9338188652549552
20140408,Tr,merge_0.1s,day,17839,0.7356066779941812,0.9211720120226358
20140408,Tr,randomise_1s,10min,535,0.6891590378586553,
20140408,Tr,randomise_1s,10min,253,0.48430545753255105,
20140408,Tr,randomise_1s,10min,315,0.6051006122793391,
20140408,Tr,randomise_1s,10min,398,0.6198302411976367,
20140408,Tr,randomise_1s,10min,279,0.6345944180864763,
20140408,Tr,randomise_1s,10min,307,0.5808980305765015,
20140408,Tr,randomise_1s,10min,749,0.7397882325087233,
20140408,Tr,randomise_1s,10min,863,0.8169042729741021,
20140408,Tr,randomise_1s,10min,674,0.7032398088563966,
20140408,Tr,randomise_1s,10min,582,0.7241408082335231,
20140408,Tr,randomise_1s,10min,414,0.6663468256177042,
20140408,Tr,randomise_1s,10min,560,0.806890330478697,
20140408,Tr,randomise_1s,10min,522,0.6223162677583663,
20140408,Tr,randomise_1s,10min,1013,0.6690237436450559,
20140408,Tr,randomise_1s,10min,516,0.6197480207886346,
20140408,Tr,randomise_1s,10min,936,0.7644632406707528,
20140408,Tr,randomise_1s,10min,233,0.6239405638454606,
20140408,Tr,randomise_1s,10min,392,0.7640084707837163,
20140408,Tr,randomise_1s,10min,552,0.7019509748077175,
20140408,Tr,randomise_1s,10min,385,0.6752543776138966,
20140408,Tr,randomise_1s,10min,354,0.6348627461619214,
20140408,Tr,randomise_1s,10min,685,0.646254289427664,
20140408,Tr,randomise_1s,10min,441,0.6667227148469521,
20140408,Tr,randomise_1s,10min,386,0.6392235169112411,
20140408,Tr,randomise_1s,10min,373,0.6617074933079073,
20140408,Tr,randomise_1s,10min,250,0.64202046606859,
20140408,Tr,randomise_1s,10min,211,0.6429258759667144,
20140408,Tr,randomise_1s,10min,239,0.6398289875782563,
20140408,Tr,randomise_1s,10min,305,0.7728383089501369,
20140408,Tr,randomise_1s,10min,368,0.7006173020855331,
20140408,Tr,randomise_1s,10min,514,0.8264017805283157,
20140408,Tr,randomise_1s,10min,415,0.6988801325397238,
20140408,Tr,randomise_1s,10min,326,0.7163611976502219,
20140408,Tr,randomise_1s,10min,304,0.6580126139452851,
20140408,Tr,randomise_1s,10min,281,0.7610860828692774,
20140408,Tr,randomise_1s,10min,533,0.7367356673354536,
20140408,Tr,randomise_1s,10min,832,0.8129681241998159,
20140408,Tr,randomise_1s,10min,876,0.8104654761012589,
20140408,Tr,randomise_1s,10min,553,0.5421537757702076,
20140408,Tr,randomise_1s,10min,324,0.5790971517330018,
20140408,Tr,randomise_1s,10min,209,0.4393595267579294,
20140408,Tr,randomise_1s,10min,470,0.8034256138172756,
20140408,Tr,randomise_1s,10min,382,0.7011511011807341,
20140408,Tr,randomise_1s,10min,475,0.6979977949872551,
20140408,Tr,randomise_1s,10min,449,0.7136463604339566,
20140408,Tr,randomise_1s,10min,970,0.7474324732303668,
20140408,Tr,randomise_1s,10min,1089,0.8240255950332709,
20140408,Tr,randomise_1s,10min,804,0.7322968896465595,
20140408,Tr,randomise_1s,10min,798,0.7301208134444385,
20140408,Tr,randomise_1s,10min,755,0.7945623887314566,
20140408,Tr,randomise_1s,10min,516,0.6876461810531784,
20140408,Tr,randomise_1s,10min,625,0.7236770045486086,
20140408,Tr,randomise_1s,10min,545,0.7369133186942107,
20140408,Tr,randomise_1s,10min,569,0.6582264488975595,
20140408,Tr,randomise_1s,10min,358,0.5731857166065996,
20140408,Tr,randomise_1s,10min,486,0.6858891946452514,
20140408,Tr,randomise_1s,10min,329,0.6103018669570078,
20140408,Tr,randomise_1s,10min,248,0.5662916270534585,
20140408,Tr,randomise_1s,10min,247,0.5582859872201511,
20140408,Tr,randomise_1s,10min,277,0.6251754470618665,
20140408,Tr,randomise_1s,10min,167,0.5365525992279948,
20140408,Tr,randomise_1s,10min,127,0.6853924159863635,
20140408,Tr,randomise_1s,10min,65,0.5721461096550775,
20140408,Tr,randomise_1s,10min,73,0.6017609522892284,
20140408,Tr,randomise_1s,10min,120,0.5094776970224772,
20140408,Tr,randomise_1s,10min,78,0.408789200287256,
20140408,Tr,randomise_1s,10min,38,0.536938488557612,
20140408,Tr,randomise_1s,10min,39,0.45560870263148606,
20140408,Tr,randomise_1s,10min,32,0.5137097809905148,
20140408,Tr,randomise_1s,10min,43,0.35792781594498835,
